File;Algorithm;Time
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba8.max;GTDGRE2;2.10257
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba8.max;GTDGRE2;2.09875
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba14.max;GTDGRE2;2.07816
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba14.max;GTDGRE2;1.87691
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba14.max;GTDGRE2;1.884
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba15.max;GTDGRE2;2.47777
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba15.max;GTDGRE2;2.2716
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba15.max;GTDGRE2;2.27804
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba11.max;GTDGRE2;2.61677
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba11.max;GTDGRE2;2.42688
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba11.max;GTDGRE2;2.42511
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba12.max;GTDGRE2;2.40345
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba12.max;GTDGRE2;2.19933
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba12.max;GTDGRE2;2.20039
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba4.max;GTDGRE2;2.38828
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba4.max;GTDGRE2;2.17934
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba4.max;GTDGRE2;2.18336
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba2.max;GTDGRE2;2.76915
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba2.max;GTDGRE2;2.56759
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba2.max;GTDGRE2;2.56643
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba7.max;GTDGRE2;2.10722
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba7.max;GTDGRE2;1.89835
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba7.max;GTDGRE2;1.90209
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba0.max;GTDGRE2;2.5339
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba0.max;GTDGRE2;2.32161
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba0.max;GTDGRE2;2.32781
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba3.max;GTDGRE2;2.50551
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba3.max;GTDGRE2;2.30419
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-tsukuba\KZ2-tsukuba3.max;GTDGRE2;2.30042
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus15.max;GTDGRE2;2.06524
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus15.max;GTDGRE2;1.8509
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus15.max;GTDGRE2;1.8474
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth9.max;GTDGRE2;2.13212
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth9.max;GTDGRE2;1.89268
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth9.max;GTDGRE2;1.90247
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus13.max;GTDGRE2;3.03612
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus13.max;GTDGRE2;2.8036
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus13.max;GTDGRE2;2.80081
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus11.max;GTDGRE2;3.66241
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus11.max;GTDGRE2;3.4058
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus11.max;GTDGRE2;3.40605
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth5.max;GTDGRE2;2.71364
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth5.max;GTDGRE2;2.44761
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth5.max;GTDGRE2;2.44792
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus6.max;GTDGRE2;3.07748
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus6.max;GTDGRE2;2.80757
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus6.max;GTDGRE2;2.82845
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth10.max;GTDGRE2;3.12299
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth10.max;GTDGRE2;2.84575
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth10.max;GTDGRE2;2.84716
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth2.max;GTDGRE2;3.61124
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth2.max;GTDGRE2;3.33535
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth2.max;GTDGRE2;3.32519
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth3.max;GTDGRE2;3.4678
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth3.max;GTDGRE2;3.19365
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth3.max;GTDGRE2;3.1998
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth7.max;GTDGRE2;3.16474
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth7.max;GTDGRE2;2.90999
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth7.max;GTDGRE2;2.89323
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth18.max;GTDGRE2;3.47084
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth18.max;GTDGRE2;3.19881
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth18.max;GTDGRE2;3.20184
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth8.max;GTDGRE2;3.67627
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth8.max;GTDGRE2;3.37902
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth8.max;GTDGRE2;3.38526
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth15.max;GTDGRE2;3.49313
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth15.max;GTDGRE2;3.20963
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth15.max;GTDGRE2;3.20175
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus18.max;GTDGRE2;3.7966
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus18.max;GTDGRE2;3.50899
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus18.max;GTDGRE2;3.50339
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth6.max;GTDGRE2;3.42233
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth6.max;GTDGRE2;3.13912
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth6.max;GTDGRE2;3.11161
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus14.max;GTDGRE2;4.28208
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus14.max;GTDGRE2;3.99381
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus14.max;GTDGRE2;3.98586
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth19.max;GTDGRE2;3.9524
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth19.max;GTDGRE2;3.66009
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth19.max;GTDGRE2;3.65355
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth14.max;GTDGRE2;3.92597
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth14.max;GTDGRE2;3.62969
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth14.max;GTDGRE2;3.63628
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus21.max;GTDGRE2;3.59725
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus21.max;GTDGRE2;3.30359
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus21.max;GTDGRE2;3.29717
